TicketType,TrainType,StationNo,StationName,TransactionDate,Enter,Exit
一般,捷運,O10,衛武營站,20210622 17:15:00,15,4
一般,捷運,O10,衛武營站,20210622 17:30:00,7,8
一般,捷運,O10,衛武營站,20210622 17:45:00,6,14
一般,捷運,O10,衛武營站,20210622 18:00:00,11,6
一般,捷運,O10,衛武營站,20210622 18:15:00,5,11
一般,捷運,O10,衛武營站,20210622 18:30:00,5,14
一般,捷運,O10,衛武營站,20210622 18:45:00,2,4
一般,捷運,O10,衛武營站,20210622 19:00:00,3,8
一般,捷運,O10,衛武營站,20210622 19:15:00,6,5
一般,捷運,O10,衛武營站,20210622 19:30:00,1,4
一般,捷運,O10,衛武營站,20210622 19:45:00,1,0
一般,捷運,O10,衛武營站,20210622 20:00:00,0,4
一般,捷運,O10,衛武營站,20210622 20:15:00,1,6
一般,捷運,O10,衛武營站,20210622 20:30:00,3,4
一般,捷運,O10,衛武營站,20210622 20:45:00,2,1
一般,捷運,O10,衛武營站,20210622 21:00:00,0,2
一般,捷運,O10,衛武營站,20210622 21:15:00,0,3
一般,捷運,O10,衛武營站,20210622 21:30:00,1,1
一般,捷運,O10,衛武營站,20210622 22:00:00,0,1
一般,捷運,O10,衛武營站,20210622 22:15:00,1,0
一般,捷運,O10,衛武營站,20210622 22:30:00,1,0
一般,捷運,O10,衛武營站,20210622 22:45:00,1,0
一般,捷運,O10,衛武營站,20210622 23:00:00,2,1
一般,捷運,O11,鳳山西站,20210622 06:00:00,8,1
一般,捷運,O11,鳳山西站,20210622 06:15:00,5,2
一般,捷運,O11,鳳山西站,20210622 06:30:00,17,2
一般,捷運,O11,鳳山西站,20210622 06:45:00,14,2
一般,捷運,O11,鳳山西站,20210622 07:00:00,22,5
一般,捷運,O11,鳳山西站,20210622 07:15:00,26,4
一般,捷運,O11,鳳山西站,20210622 07:30:00,12,7
一般,捷運,O11,鳳山西站,20210622 07:45:00,26,9
一般,捷運,O11,鳳山西站,20210622 08:00:00,22,13
一般,捷運,O11,鳳山西站,20210622 08:15:00,13,4
一般,捷運,O11,鳳山西站,20210622 08:30:00,11,14
一般,捷運,O11,鳳山西站,20210622 08:45:00,8,1
一般,捷運,O11,鳳山西站,20210622 09:00:00,6,5
一般,捷運,O11,鳳山西站,20210622 09:15:00,5,0
一般,捷運,O11,鳳山西站,20210622 09:30:00,3,5
一般,捷運,O11,鳳山西站,20210622 09:45:00,4,1
一般,捷運,O11,鳳山西站,20210622 10:00:00,2,3
一般,捷運,O11,鳳山西站,20210622 10:15:00,4,2
一般,捷運,O11,鳳山西站,20210622 10:30:00,8,2
一般,捷運,O11,鳳山西站,20210622 10:45:00,4,5
一般,捷運,O11,鳳山西站,20210622 11:00:00,3,4
一般,捷運,O11,鳳山西站,20210622 11:15:00,1,2
一般,捷運,O11,鳳山西站,20210622 11:30:00,2,2
一般,捷運,O11,鳳山西站,20210622 11:45:00,2,3
一般,捷運,O11,鳳山西站,20210622 12:00:00,2,5
一般,捷運,O11,鳳山西站,20210622 12:15:00,7,2
一般,捷運,O11,鳳山西站,20210622 12:30:00,1,6
一般,捷運,O11,鳳山西站,20210622 12:45:00,2,1
一般,捷運,O11,鳳山西站,20210622 13:00:00,1,5
一般,捷運,O11,鳳山西站,20210622 13:15:00,5,3
一般,捷運,O11,鳳山西站,20210622 13:30:00,1,4
一般,捷運,O11,鳳山西站,20210622 13:45:00,4,1
一般,捷運,O11,鳳山西站,20210622 14:00:00,2,4
一般,捷運,O11,鳳山西站,20210622 14:15:00,2,1
一般,捷運,O11,鳳山西站,20210622 14:30:00,0,4
一般,捷運,O11,鳳山西站,20210622 14:45:00,3,1
一般,捷運,O11,鳳山西站,20210622 15:00:00,0,3
一般,捷運,O11,鳳山西站,20210622 15:15:00,5,2
一般,捷運,O11,鳳山西站,20210622 15:30:00,2,8
一般,捷運,O11,鳳山西站,20210622 15:45:00,2,3
一般,捷運,O11,鳳山西站,20210622 16:00:00,3,6
一般,捷運,O11,鳳山西站,20210622 16:15:00,2,3
一般,捷運,O11,鳳山西站,20210622 16:30:00,7,4
一般,捷運,O11,鳳山西站,20210622 16:45:00,2,5
一般,捷運,O11,鳳山西站,20210622 17:00:00,9,6
一般,捷運,O11,鳳山西站,20210622 17:15:00,6,11
一般,捷運,O11,鳳山西站,20210622 17:30:00,5,19
一般,捷運,O11,鳳山西站,20210622 17:45:00,12,24
一般,捷運,O11,鳳山西站,20210622 18:00:00,3,24
一般,捷運,O11,鳳山西站,20210622 18:15:00,13,27
一般,捷運,O11,鳳山西站,20210622 18:30:00,7,18
一般,捷運,O11,鳳山西站,20210622 18:45:00,3,19
一般,捷運,O11,鳳山西站,20210622 19:00:00,3,7
一般,捷運,O11,鳳山西站,20210622 19:15:00,5,4
一般,捷運,O11,鳳山西站,20210622 19:30:00,0,14
一般,捷運,O11,鳳山西站,20210622 19:45:00,6,4
一般,捷運,O11,鳳山西站,20210622 20:00:00,1,11
一般,捷運,O11,鳳山西站,20210622 20:15:00,1,1
一般,捷運,O11,鳳山西站,20210622 20:30:00,2,16
一般,捷運,O11,鳳山西站,20210622 20:45:00,1,3
一般,捷運,O11,鳳山西站,20210622 21:00:00,5,8
一般,捷運,O11,鳳山西站,20210622 21:15:00,1,2
一般,捷運,O11,鳳山西站,20210622 21:30:00,1,2
一般,捷運,O11,鳳山西站,20210622 21:45:00,0,2
一般,捷運,O11,鳳山西站,20210622 22:00:00,0,4
一般,捷運,O11,鳳山西站,20210622 22:15:00,0,2
一般,捷運,O11,鳳山西站,20210622 22:30:00,2,7
一般,捷運,O11,鳳山西站,20210622 22:45:00,0,1
一般,捷運,O11,鳳山西站,20210622 23:00:00,0,1
一般,捷運,O12,鳳山站,20210622 05:45:00,1,0
一般,捷運,O12,鳳山站,20210622 06:00:00,3,0
一般,捷運,O12,鳳山站,20210622 06:15:00,3,1
一般,捷運,O12,鳳山站,20210622 06:30:00,7,2
一般,捷運,O12,鳳山站,20210622 06:45:00,9,1
一般,捷運,O12,鳳山站,20210622 07:00:00,12,1
一般,捷運,O12,鳳山站,20210622 07:15:00,14,1
一般,捷運,O12,鳳山站,20210622 07:30:00,15,5
一般,捷運,O12,鳳山站,20210622 07:45:00,17,8
一般,捷運,O12,鳳山站,20210622 08:00:00,18,3
一般,捷運,O12,鳳山站,20210622 08:15:00,12,7
一般,捷運,O12,鳳山站,20210622 08:30:00,12,5
一般,捷運,O12,鳳山站,20210622 08:45:00,12,2
一般,捷運,O12,鳳山站,20210622 09:00:00,8,9
一般,捷運,O12,鳳山站,20210622 09:15:00,1,6
一般,捷運,O12,鳳山站,20210622 09:30:00,5,4
一般,捷運,O12,鳳山站,20210622 09:45:00,4,3
一般,捷運,O12,鳳山站,20210622 10:00:00,5,6
一般,捷運,O12,鳳山站,20210622 10:15:00,2,1
一般,捷運,O12,鳳山站,20210622 10:30:00,3,2
一般,捷運,O12,鳳山站,20210622 10:45:00,2,3
一般,捷運,O12,鳳山站,20210622 11:00:00,1,5
一般,捷運,O12,鳳山站,20210622 11:15:00,1,6
一般,捷運,O12,鳳山站,20210622 11:30:00,3,6
一般,捷運,O12,鳳山站,20210622 11:45:00,4,6
一般,捷運,O12,鳳山站,20210622 12:00:00,6,4
一般,捷運,O12,鳳山站,20210622 12:15:00,5,1
一般,捷運,O12,鳳山站,20210622 12:30:00,3,4
一般,捷運,O12,鳳山站,20210622 12:45:00,2,4
一般,捷運,O12,鳳山站,20210622 13:00:00,2,3
一般,捷運,O12,鳳山站,20210622 13:15:00,2,0
一般,捷運,O12,鳳山站,20210622 13:30:00,1,2
一般,捷運,O12,鳳山站,20210622 13:45:00,3,0
一般,捷運,O12,鳳山站,20210622 14:00:00,7,3
一般,捷運,O12,鳳山站,20210622 14:15:00,5,1
一般,捷運,O12,鳳山站,20210622 14:30:00,2,6
一般,捷運,O12,鳳山站,20210622 14:45:00,6,4
一般,捷運,O12,鳳山站,20210622 15:00:00,1,0
一般,捷運,O12,鳳山站,20210622 15:15:00,2,0
一般,捷運,O12,鳳山站,20210622 15:30:00,4,6
一般,捷運,O12,鳳山站,20210622 15:45:00,2,6
一般,捷運,O12,鳳山站,20210622 16:00:00,6,3
一般,捷運,O12,鳳山站,20210622 16:15:00,3,1
一般,捷運,O12,鳳山站,20210622 16:30:00,6,3
一般,捷運,O12,鳳山站,20210622 16:45:00,4,4
一般,捷運,O12,鳳山站,20210622 17:00:00,6,11
一般,捷運,O12,鳳山站,20210622 17:15:00,5,5
一般,捷運,O12,鳳山站,20210622 17:30:00,4,11
一般,捷運,O12,鳳山站,20210622 17:45:00,4,23
一般,捷運,O12,鳳山站,20210622 18:00:00,8,16
一般,捷運,O12,鳳山站,20210622 18:15:00,8,18
一般,捷運,O12,鳳山站,20210622 18:30:00,2,8
一般,捷運,O12,鳳山站,20210622 18:45:00,0,17
一般,捷運,O12,鳳山站,20210622 19:00:00,5,7
一般,捷運,O12,鳳山站,20210622 19:15:00,0,6
一般,捷運,O12,鳳山站,20210622 19:30:00,0,6
一般,捷運,O12,鳳山站,20210622 19:45:00,1,5
一般,捷運,O12,鳳山站,20210622 20:00:00,1,7
一般,捷運,O12,鳳山站,20210622 20:15:00,0,3
一般,捷運,O12,鳳山站,20210622 20:30:00,3,2
一般,捷運,O12,鳳山站,20210622 20:45:00,0,4
一般,捷運,O12,鳳山站,20210622 21:00:00,2,6
一般,捷運,O12,鳳山站,20210622 21:15:00,5,2
一般,捷運,O12,鳳山站,20210622 21:30:00,0,1
一般,捷運,O12,鳳山站,20210622 21:45:00,1,2
一般,捷運,O12,鳳山站,20210622 22:00:00,1,1
一般,捷運,O12,鳳山站,20210622 22:15:00,1,1
一般,捷運,O12,鳳山站,20210622 22:30:00,1,1
一般,捷運,O12,鳳山站,20210622 22:45:00,0,1
一般,捷運,O12,鳳山站,20210622 23:00:00,0,1
一般,捷運,O12,鳳山站,20210622 23:15:00,0,1
一般,捷運,O13,大東站,20210622 04:00:00,1,1
一般,捷運,O13,大東站,20210622 05:45:00,4,0
一般,捷運,O13,大東站,20210622 06:00:00,0,2
一般,捷運,O13,大東站,20210622 06:15:00,5,0
一般,捷運,O13,大東站,20210622 06:30:00,7,1
一般,捷運,O13,大東站,20210622 06:45:00,5,2
一般,捷運,O13,大東站,20210622 07:00:00,7,3
一般,捷運,O13,大東站,20210622 07:15:00,15,2
一般,捷運,O13,大東站,20210622 07:30:00,21,4
一般,捷運,O13,大東站,20210622 07:45:00,16,13
一般,捷運,O13,大東站,20210622 08:00:00,9,5
一般,捷運,O13,大東站,20210622 08:15:00,12,7
一般,捷運,O13,大東站,20210622 08:30:00,5,4
一般,捷運,O13,大東站,20210622 08:45:00,3,13
一般,捷運,O13,大東站,20210622 09:00:00,4,1
一般,捷運,O13,大東站,20210622 09:15:00,3,5
一般,捷運,O13,大東站,20210622 09:30:00,5,4
一般,捷運,O13,大東站,20210622 09:45:00,5,6
一般,捷運,O13,大東站,20210622 10:00:00,6,2
一般,捷運,O13,大東站,20210622 10:15:00,4,1
一般,捷運,O13,大東站,20210622 10:30:00,6,6
一般,捷運,O13,大東站,20210622 10:45:00,6,2
一般,捷運,O13,大東站,20210622 11:00:00,3,1
一般,捷運,O13,大東站,20210622 11:15:00,1,3
一般,捷運,O13,大東站,20210622 11:30:00,1,2
一般,捷運,O13,大東站,20210622 11:45:00,1,3
一般,捷運,O13,大東站,20210622 12:00:00,4,3
一般,捷運,O13,大東站,20210622 12:15:00,9,7
一般,捷運,O13,大東站,20210622 12:30:00,4,0
一般,捷運,O13,大東站,20210622 12:45:00,1,4
一般,捷運,O13,大東站,20210622 13:00:00,1,1
一般,捷運,O13,大東站,20210622 13:15:00,0,6
一般,捷運,O13,大東站,20210622 13:30:00,2,2
一般,捷運,O13,大東站,20210622 13:45:00,3,6
一般,捷運,O13,大東站,20210622 14:00:00,5,7
一般,捷運,O13,大東站,20210622 14:15:00,4,0
一般,捷運,O13,大東站,20210622 14:30:00,1,1
一般,捷運,O13,大東站,20210622 14:45:00,2,2
一般,捷運,O13,大東站,20210622 15:00:00,2,2
一般,捷運,O13,大東站,20210622 15:15:00,6,3
一般,捷運,O13,大東站,20210622 15:30:00,3,3
一般,捷運,O13,大東站,20210622 15:45:00,5,2
一般,捷運,O13,大東站,20210622 16:00:00,1,1
一般,捷運,O13,大東站,20210622 16:15:00,6,7
一般,捷運,O13,大東站,20210622 16:30:00,2,5
一般,捷運,O13,大東站,20210622 16:45:00,7,2
一般,捷運,O13,大東站,20210622 17:00:00,9,9
一般,捷運,O13,大東站,20210622 17:15:00,4,5
一般,捷運,O13,大東站,20210622 17:30:00,4,13
一般,捷運,O13,大東站,20210622 17:45:00,8,12
一般,捷運,O13,大東站,20210622 18:00:00,10,9
一般,捷運,O13,大東站,20210622 18:15:00,4,15
一般,捷運,O13,大東站,20210622 18:30:00,6,9
一般,捷運,O13,大東站,20210622 18:45:00,2,11
一般,捷運,O13,大東站,20210622 19:00:00,2,5
一般,捷運,O13,大東站,20210622 19:15:00,3,1
一般,捷運,O13,大東站,20210622 19:30:00,7,6
一般,捷運,O13,大東站,20210622 19:45:00,1,0
一般,捷運,O13,大東站,20210622 20:00:00,1,7
一般,捷運,O13,大東站,20210622 20:15:00,0,3
一般,捷運,O13,大東站,20210622 20:30:00,1,8
一般,捷運,O13,大東站,20210622 20:45:00,2,1
一般,捷運,O13,大東站,20210622 21:00:00,2,2
一般,捷運,O13,大東站,20210622 21:15:00,2,1
一般,捷運,O13,大東站,20210622 21:30:00,1,2
一般,捷運,O13,大東站,20210622 22:00:00,2,2
一般,捷運,O13,大東站,20210622 22:15:00,1,1
一般,捷運,O13,大東站,20210622 22:30:00,0,2
一般,捷運,O13,大東站,20210622 23:00:00,2,0
一般,捷運,O14,鳳山國中站,20210622 05:30:00,2,0
一般,捷運,O14,鳳山國中站,20210622 05:45:00,3,0
一般,捷運,O14,鳳山國中站,20210622 06:00:00,6,0
一般,捷運,O14,鳳山國中站,20210622 06:15:00,17,0
一般,捷運,O14,鳳山國中站,20210622 06:30:00,9,4
一般,捷運,O14,鳳山國中站,20210622 06:45:00,17,1
一般,捷運,O14,鳳山國中站,20210622 07:00:00,15,3
一般,捷運,O14,鳳山國中站,20210622 07:15:00,25,5
一般,捷運,O14,鳳山國中站,20210622 07:30:00,25,2
一般,捷運,O14,鳳山國中站,20210622 07:45:00,20,4
一般,捷運,O14,鳳山國中站,20210622 08:00:00,16,6
一般,捷運,O14,鳳山國中站,20210622 08:15:00,17,6
一般,捷運,O14,鳳山國中站,20210622 08:30:00,8,4
一般,捷運,O14,鳳山國中站,20210622 08:45:00,3,3
一般,捷運,O14,鳳山國中站,20210622 09:00:00,9,3
一般,捷運,O14,鳳山國中站,20210622 09:15:00,4,4
一般,捷運,O14,鳳山國中站,20210622 09:30:00,3,3
一般,捷運,O14,鳳山國中站,20210622 09:45:00,5,7
一般,捷運,O14,鳳山國中站,20210622 10:00:00,3,3
一般,捷運,O14,鳳山國中站,20210622 10:15:00,12,4
一般,捷運,O14,鳳山國中站,20210622 10:30:00,4,1
一般,捷運,O14,鳳山國中站,20210622 10:45:00,5,3
一般,捷運,O14,鳳山國中站,20210622 11:00:00,4,1
一般,捷運,O14,鳳山國中站,20210622 11:15:00,4,3
一般,捷運,O14,鳳山國中站,20210622 11:30:00,3,1
一般,捷運,O14,鳳山國中站,20210622 11:45:00,1,4
一般,捷運,O14,鳳山國中站,20210622 12:00:00,2,2
一般,捷運,O14,鳳山國中站,20210622 12:15:00,2,7
一般,捷運,O14,鳳山國中站,20210622 12:30:00,0,2
一般,捷運,O14,鳳山國中站,20210622 12:45:00,3,2
一般,捷運,O14,鳳山國中站,20210622 13:00:00,3,1
一般,捷運,O14,鳳山國中站,20210622 13:15:00,0,4
一般,捷運,O14,鳳山國中站,20210622 13:30:00,5,1
一般,捷運,O14,鳳山國中站,20210622 13:45:00,1,2
一般,捷運,O14,鳳山國中站,20210622 14:00:00,3,1
一般,捷運,O14,鳳山國中站,20210622 14:15:00,9,1
一般,捷運,O14,鳳山國中站,20210622 14:30:00,5,1
一般,捷運,O14,鳳山國中站,20210622 14:45:00,2,2
一般,捷運,O14,鳳山國中站,20210622 15:00:00,6,5
一般,捷運,O14,鳳山國中站,20210622 15:15:00,3,4
一般,捷運,O14,鳳山國中站,20210622 15:30:00,2,1
一般,捷運,O14,鳳山國中站,20210622 15:45:00,3,4
一般,捷運,O14,鳳山國中站,20210622 16:00:00,2,3
一般,捷運,O14,鳳山國中站,20210622 16:15:00,2,11
一般,捷運,O14,鳳山國中站,20210622 16:30:00,2,7
一般,捷運,O14,鳳山國中站,20210622 16:45:00,1,9
一般,捷運,O14,鳳山國中站,20210622 17:00:00,8,11
一般,捷運,O14,鳳山國中站,20210622 17:15:00,11,23
一般,捷運,O14,鳳山國中站,20210622 17:30:00,3,28
一般,捷運,O14,鳳山國中站,20210622 17:45:00,5,11
一般,捷運,O14,鳳山國中站,20210622 18:00:00,7,15
一般,捷運,O14,鳳山國中站,20210622 18:15:00,4,15
一般,捷運,O14,鳳山國中站,20210622 18:30:00,4,12
一般,捷運,O14,鳳山國中站,20210622 18:45:00,2,13
一般,捷運,O14,鳳山國中站,20210622 19:00:00,2,10
一般,捷運,O14,鳳山國中站,20210622 19:15:00,2,9
一般,捷運,O14,鳳山國中站,20210622 19:30:00,4,1
一般,捷運,O14,鳳山國中站,20210622 19:45:00,1,9
一般,捷運,O14,鳳山國中站,20210622 20:00:00,1,11
一般,捷運,O14,鳳山國中站,20210622 20:15:00,0,3
一般,捷運,O14,鳳山國中站,20210622 20:30:00,1,6
一般,捷運,O14,鳳山國中站,20210622 20:45:00,0,8
一般,捷運,O14,鳳山國中站,20210622 21:00:00,5,3
一般,捷運,O14,鳳山國中站,20210622 21:15:00,1,2
一般,捷運,O14,鳳山國中站,20210622 21:30:00,1,1
一般,捷運,O14,鳳山國中站,20210622 21:45:00,0,3
一般,捷運,O14,鳳山國中站,20210622 22:00:00,2,1
一般,捷運,O14,鳳山國中站,20210622 22:15:00,0,1
一般,捷運,O14,鳳山國中站,20210622 22:30:00,2,0
一般,捷運,O14,鳳山國中站,20210622 22:45:00,1,2
一般,捷運,O14,鳳山國中站,20210622 23:00:00,0,1
一般,捷運,O14,鳳山國中站,20210622 23:15:00,0,1
一般,捷運,OT1,大寮站,20210622 05:30:00,3,0
一般,捷運,OT1,大寮站,20210622 05:45:00,7,0
一般,捷運,OT1,大寮站,20210622 06:00:00,5,0
一般,捷運,OT1,大寮站,20210622 06:15:00,11,1
一般,捷運,OT1,大寮站,20210622 06:30:00,17,1
一般,捷運,OT1,大寮站,20210622 06:45:00,25,6
一般,捷運,OT1,大寮站,20210622 07:00:00,24,7
一般,捷運,OT1,大寮站,20210622 07:15:00,33,18
一般,捷運,OT1,大寮站,20210622 07:30:00,52,24
一般,捷運,OT1,大寮站,20210622 07:45:00,68,19
一般,捷運,OT1,大寮站,20210622 08:00:00,28,19
一般,捷運,OT1,大寮站,20210622 08:15:00,23,6
一般,捷運,OT1,大寮站,20210622 08:30:00,14,9
一般,捷運,OT1,大寮站,20210622 08:45:00,9,10
一般,捷運,OT1,大寮站,20210622 09:00:00,11,9
一般,捷運,OT1,大寮站,20210622 09:15:00,11,4
一般,捷運,OT1,大寮站,20210622 09:30:00,10,2
一般,捷運,OT1,大寮站,20210622 09:45:00,3,4
一般,捷運,OT1,大寮站,20210622 10:00:00,4,8
一般,捷運,OT1,大寮站,20210622 10:15:00,7,2
一般,捷運,OT1,大寮站,20210622 10:30:00,7,11
一般,捷運,OT1,大寮站,20210622 10:45:00,5,2
一般,捷運,OT1,大寮站,20210622 11:00:00,6,2
一般,捷運,OT1,大寮站,20210622 11:15:00,4,5
一般,捷運,OT1,大寮站,20210622 11:30:00,4,7
一般,捷運,OT1,大寮站,20210622 11:45:00,0,3
一般,捷運,OT1,大寮站,20210622 12:00:00,3,2
一般,捷運,OT1,大寮站,20210622 12:15:00,4,2
一般,捷運,OT1,大寮站,20210622 12:30:00,3,10
一般,捷運,OT1,大寮站,20210622 12:45:00,1,3
一般,捷運,OT1,大寮站,20210622 13:00:00,3,3
一般,捷運,OT1,大寮站,20210622 13:15:00,4,3
一般,捷運,OT1,大寮站,20210622 13:30:00,8,5
一般,捷運,OT1,大寮站,20210622 13:45:00,8,5
一般,捷運,OT1,大寮站,20210622 14:00:00,4,4
一般,捷運,OT1,大寮站,20210622 14:15:00,3,1
一般,捷運,OT1,大寮站,20210622 14:30:00,2,5
一般,捷運,OT1,大寮站,20210622 14:45:00,3,2
一般,捷運,OT1,大寮站,20210622 15:00:00,6,6
一般,捷運,OT1,大寮站,20210622 15:15:00,5,3
一般,捷運,OT1,大寮站,20210622 15:30:00,5,3
一般,捷運,OT1,大寮站,20210622 15:45:00,2,1
一般,捷運,OT1,大寮站,20210622 16:00:00,6,4
一般,捷運,OT1,大寮站,20210622 16:15:00,5,5
一般,捷運,OT1,大寮站,20210622 16:30:00,4,8
一般,捷運,OT1,大寮站,20210622 16:45:00,5,3
一般,捷運,OT1,大寮站,20210622 17:00:00,10,10
一般,捷運,OT1,大寮站,20210622 17:15:00,9,15
一般,捷運,OT1,大寮站,20210622 17:30:00,10,25
一般,捷運,OT1,大寮站,20210622 17:45:00,18,28
一般,捷運,OT1,大寮站,20210622 18:00:00,11,45
一般,捷運,OT1,大寮站,20210622 18:15:00,14,19
一般,捷運,OT1,大寮站,20210622 18:30:00,6,33
一般,捷運,OT1,大寮站,20210622 18:45:00,4,28
一般,捷運,OT1,大寮站,20210622 19:00:00,7,25
一般,捷運,OT1,大寮站,20210622 19:15:00,2,12
一般,捷運,OT1,大寮站,20210622 19:30:00,6,11
一般,捷運,OT1,大寮站,20210622 19:45:00,2,22
一般,捷運,OT1,大寮站,20210622 20:00:00,3,6
一般,捷運,OT1,大寮站,20210622 20:15:00,3,5
一般,捷運,OT1,大寮站,20210622 20:30:00,2,13
一般,捷運,OT1,大寮站,20210622 20:45:00,0,13
一般,捷運,OT1,大寮站,20210622 21:00:00,0,6
一般,捷運,OT1,大寮站,20210622 21:15:00,3,3
一般,捷運,OT1,大寮站,20210622 21:30:00,1,9
一般,捷運,OT1,大寮站,20210622 21:45:00,4,6
一般,捷運,OT1,大寮站,20210622 22:00:00,0,2
一般,捷運,OT1,大寮站,20210622 22:15:00,2,6
一般,捷運,OT1,大寮站,20210622 22:30:00,1,3
一般,捷運,OT1,大寮站,20210622 22:45:00,0,1
一般,捷運,OT1,大寮站,20210622 23:00:00,0,1
一般,捷運,OT1,大寮站,20210622 23:15:00,0,2
一般,捷運,R22,青埔站,20210622 06:00:00,3,0
一般,捷運,R22,青埔站,20210622 06:15:00,6,2
一般,捷運,R22,青埔站,20210622 06:30:00,10,2
一般,捷運,R22,青埔站,20210622 06:45:00,12,1
一般,捷運,R22,青埔站,20210622 07:00:00,18,2
一般,捷運,R22,青埔站,20210622 07:15:00,16,3
一般,捷運,R22,青埔站,20210622 07:30:00,9,6
一般,捷運,R22,青埔站,20210622 07:45:00,22,10
一般,捷運,R22,青埔站,20210622 08:00:00,10,8
一般,捷運,R22,青埔站,20210622 08:15:00,9,4
一般,捷運,R22,青埔站,20210622 08:30:00,9,3
一般,捷運,R22,青埔站,20210622 08:45:00,5,3
一般,捷運,R22,青埔站,20210622 09:00:00,5,7
一般,捷運,R22,青埔站,20210622 09:15:00,2,1
一般,捷運,R22,青埔站,20210622 09:30:00,4,2
一般,捷運,R22,青埔站,20210622 09:45:00,2,3
一般,捷運,R22,青埔站,20210622 10:00:00,1,3
一般,捷運,R22,青埔站,20210622 10:15:00,5,2
一般,捷運,R22,青埔站,20210622 10:30:00,2,1
一般,捷運,R22,青埔站,20210622 10:45:00,7,2
一般,捷運,R22,青埔站,20210622 11:00:00,4,1
一般,捷運,R22,青埔站,20210622 11:15:00,2,3
一般,捷運,R22,青埔站,20210622 11:30:00,1,2
一般,捷運,R22,青埔站,20210622 11:45:00,2,0
一般,捷運,R22,青埔站,20210622 12:00:00,1,1
一般,捷運,R22,青埔站,20210622 12:15:00,4,0
一般,捷運,R22,青埔站,20210622 12:30:00,3,2
一般,捷運,R22,青埔站,20210622 12:45:00,1,1
一般,捷運,R22,青埔站,20210622 13:00:00,1,0
一般,捷運,R22,青埔站,20210622 13:15:00,0,1
一般,捷運,R22,青埔站,20210622 13:30:00,1,2
一般,捷運,R22,青埔站,20210622 13:45:00,1,0
一般,捷運,R22,青埔站,20210622 14:00:00,4,4
一般,捷運,R22,青埔站,20210622 14:15:00,2,2
一般,捷運,R22,青埔站,20210622 14:30:00,4,0
一般,捷運,R22,青埔站,20210622 14:45:00,0,2
一般,捷運,R22,青埔站,20210622 15:00:00,3,3
一般,捷運,R22,青埔站,20210622 15:15:00,2,0
一般,捷運,R22,青埔站,20210622 15:30:00,2,6
一般,捷運,R22,青埔站,20210622 15:45:00,2,3
一般,捷運,R22,青埔站,20210622 16:00:00,1,3
一般,捷運,R22,青埔站,20210622 16:15:00,4,1
一般,捷運,R22,青埔站,20210622 16:30:00,4,1
一般,捷運,R22,青埔站,20210622 16:45:00,3,1
一般,捷運,R22,青埔站,20210622 17:00:00,3,3
一般,捷運,R22,青埔站,20210622 17:15:00,5,5
一般,捷運,R22,青埔站,20210622 17:30:00,8,13
一般,捷運,R22,青埔站,20210622 17:45:00,12,17
一般,捷運,R22,青埔站,20210622 18:00:00,4,7
一般,捷運,R22,青埔站,20210622 18:15:00,6,25
一般,捷運,R22,青埔站,20210622 18:30:00,3,16
一般,捷運,R22,青埔站,20210622 18:45:00,3,18
一般,捷運,R22,青埔站,20210622 19:00:00,3,14
一般,捷運,R22,青埔站,20210622 19:15:00,4,9
一般,捷運,R22,青埔站,20210622 19:30:00,1,1
一般,捷運,R22,青埔站,20210622 19:45:00,1,7
一般,捷運,R22,青埔站,20210622 20:00:00,1,5
一般,捷運,R22,青埔站,20210622 20:15:00,2,0
一般,捷運,R22,青埔站,20210622 20:30:00,0,5
一般,捷運,R22,青埔站,20210622 20:45:00,0,2
一般,捷運,R22,青埔站,20210622 21:00:00,0,4
一般,捷運,R22,青埔站,20210622 21:30:00,0,5
一般,捷運,R22,青埔站,20210622 21:45:00,1,2
一般,捷運,R22,青埔站,20210622 22:00:00,1,4
一般,捷運,R22,青埔站,20210622 22:15:00,1,0
一般,捷運,R22,青埔站,20210622 22:45:00,2,3
一般,捷運,R22,青埔站,20210622 23:15:00,0,1
一般,捷運,R22,青埔站,20210622 23:45:00,0,1
一般,捷運,R21,都會公園站,20210622 05:45:00,5,0
一般,捷運,R21,都會公園站,20210622 06:00:00,14,0
一般,捷運,R21,都會公園站,20210622 06:15:00,15,5
一般,捷運,R21,都會公園站,20210622 06:30:00,15,10
一般,捷運,R21,都會公園站,20210622 06:45:00,28,4
一般,捷運,R21,都會公園站,20210622 07:00:00,34,7
一般,捷運,R21,都會公園站,20210622 07:15:00,39,21
一般,捷運,R21,都會公園站,20210622 07:30:00,53,27
一般,捷運,R21,都會公園站,20210622 07:45:00,42,32
一般,捷運,R21,都會公園站,20210622 08:00:00,36,21
一般,捷運,R21,都會公園站,20210622 08:15:00,19,8
一般,捷運,R21,都會公園站,20210622 08:30:00,14,6
一般,捷運,R21,都會公園站,20210622 08:45:00,9,2
一般,捷運,R21,都會公園站,20210622 09:00:00,12,6
一般,捷運,R21,都會公園站,20210622 09:15:00,9,2
一般,捷運,R21,都會公園站,20210622 09:30:00,7,6
一般,捷運,R21,都會公園站,20210622 09:45:00,9,5
一般,捷運,R21,都會公園站,20210622 10:00:00,7,3
一般,捷運,R21,都會公園站,20210622 10:15:00,13,3
一般,捷運,R21,都會公園站,20210622 10:30:00,7,3
一般,捷運,R21,都會公園站,20210622 10:45:00,12,2
